disease,name,database,n_raw_terms,n_retained_terms,n_missing_old,n_missing_new,n_obsolete,n_out_of_domain,n_ic_changed,n_pairs,n_informative_pairs,n_root_only_pairs,n_pairs_changed,n_pairs_abs_delta_gt_0.01,n_pairs_abs_delta_gt_0.1,mean_abs_dlin,max_abs_dlin,status
ORPHA:94122,"Cerebellar ataxia, Cayman type",ORPHA,10,10,0,0,0,0,7,45,28,17,28,0,0,0.001145,0.001535,RANKABLE
ORPHA:3268,Radioulnar synostosis-microcephaly-scoliosis syndrome,ORPHA,19,19,0,0,0,0,17,171,56,115,56,0,0,0.001419,0.004372,RANKABLE
ORPHA:95459,Congenital tricuspid stenosis,ORPHA,6,6,0,0,0,0,4,15,15,0,15,0,0,0.001390,0.001498,RANKABLE
ORPHA:3269,Isolated radio-ulnar synostosis,ORPHA,13,13,0,0,0,0,12,78,66,12,66,0,0,0.001638,0.002577,RANKABLE
ORPHA:94125,Recessive mitochondrial ataxia syndrome,ORPHA,22,22,0,0,0,0,18,231,136,95,136,0,0,0.001322,0.001698,RANKABLE
ORPHA:51890,Anterior cutaneous nerve entrapment syndrome,ORPHA,17,17,0,0,0,0,11,136,25,111,25,7,0,0.007969,0.027644,RANKABLE
ORPHA:75840,Ullrich congenital muscular dystrophy,ORPHA,31,31,0,0,0,0,17,465,310,155,310,0,0,0.001313,0.002267,RANKABLE
ORPHA:99811,Neuronal intestinal pseudoobstruction,ORPHA,7,7,0,0,0,0,6,21,2,19,2,1,0,0.033307,0.065896,RANKABLE
ORPHA:263516,Progressive myoclonic epilepsy type 3,ORPHA,22,22,0,0,0,0,15,231,191,40,191,8,0,0.002047,0.018026,RANKABLE
ORPHA:447980,19p13.3 microduplication syndrome,ORPHA,51,51,0,0,0,0,29,1275,224,1051,224,2,0,0.001141,0.023016,RANKABLE
ORPHA:238578,Familial clubfoot due to 17q23.1q23.2 microduplication,ORPHA,4,4,0,0,0,0,4,6,0,6,0,0,0,,,NO_INFORMATIVE_PAIRS
ORPHA:3250,Proximal symphalangism,ORPHA,15,15,0,0,0,0,13,105,78,27,78,0,0,0.001584,0.002486,RANKABLE
ORPHA:83465,Narcolepsy type 2,ORPHA,5,5,0,0,0,0,5,10,10,0,10,0,0,0.000780,0.000969,RANKABLE
ORPHA:83463,Microtia,ORPHA,9,9,0,0,0,0,6,36,18,18,18,0,0,0.000564,0.001139,RANKABLE
ORPHA:83469,Desmoplastic small round cell tumor,ORPHA,18,18,0,0,0,0,16,153,45,108,45,4,0,0.004920,0.026147,RANKABLE
ORPHA:83468,Solitary bone cyst,ORPHA,17,17,0,0,0,0,11,136,106,30,106,0,0,0.001799,0.002485,RANKABLE
ORPHA:83467,Morvan syndrome,ORPHA,1,1,0,0,0,0,0,0,0,0,0,0,0,,,TERM_ONLY
ORPHA:83472,CAMOS syndrome,ORPHA,15,15,0,0,0,0,14,105,48,57,48,0,0,0.001195,0.004661,RANKABLE
ORPHA:83471,T-cell immunodeficiency with thymic aplasia,ORPHA,36,36,0,0,0,0,24,630,448,182,448,414,59,0.043104,0.257454,RANKABLE
ORPHA:137867,Madras motor neuron disease,ORPHA,17,17,0,0,0,0,11,136,45,91,45,0,0,0.001268,0.002691,RANKABLE
ORPHA:75858,MORM syndrome,ORPHA,15,15,0,0,0,0,9,105,32,73,32,0,0,0.001769,0.006068,RANKABLE
ORPHA:3253,Cleft lip/palate-ectodermal dysplasia syndrome,ORPHA,41,41,0,0,0,0,25,820,245,575,245,0,0,0.000837,0.002640,RANKABLE
ORPHA:75857,6q terminal deletion syndrome,ORPHA,49,49,0,0,0,0,31,1176,275,901,275,0,0,0.001019,0.004006,RANKABLE
ORPHA:99802,Hemimegalencephaly,ORPHA,33,33,0,0,0,0,27,528,360,168,360,0,0,0.001095,0.003756,RANKABLE
ORPHA:99803,Haddad syndrome,ORPHA,18,18,0,0,0,0,12,153,27,126,27,2,0,0.001502,0.010618,RANKABLE
ORPHA:3255,Filippi syndrome,ORPHA,40,40,0,0,0,0,26,780,176,604,176,0,0,0.001178,0.004372,RANKABLE
ORPHA:3258,Cenani-Lenz syndrome,ORPHA,41,41,0,0,0,0,29,820,247,573,247,0,0,0.001552,0.002654,RANKABLE
ORPHA:263508,COG1-CDG,ORPHA,43,43,0,0,0,0,19,903,237,666,237,0,0,0.001189,0.008751,RANKABLE
ORPHA:263501,COG4-CDG,ORPHA,33,33,0,0,0,0,19,528,82,446,82,11,2,0.006981,0.130753,RANKABLE
ORPHA:87,Apert syndrome,ORPHA,59,59,0,0,0,0,42,1711,428,1283,428,0,0,0.000938,0.005793,RANKABLE
ORPHA:3240,Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,ORPHA,21,21,0,0,0,0,10,210,59,151,59,3,0,0.002551,0.017948,RANKABLE
ORPHA:3241,Deafness-craniofacial syndrome,ORPHA,14,14,0,0,0,0,5,91,45,46,45,0,0,0.000354,0.001456,RANKABLE
ORPHA:88,Idiopathic aplastic anemia,ORPHA,11,11,0,0,0,0,8,55,46,9,46,1,0,0.001615,0.032294,RANKABLE
ORPHA:83454,Glomuvenous malformation,ORPHA,16,16,0,0,0,0,14,120,17,103,17,1,0,0.002713,0.010779,RANKABLE
ORPHA:83453,Vulvovaginal gingival syndrome,ORPHA,13,13,0,0,0,0,10,78,23,55,23,2,1,0.015473,0.286488,RANKABLE
ORPHA:83452,Complex regional pain syndrome,ORPHA,12,12,0,0,0,0,7,66,14,52,14,0,0,0.001420,0.006076,RANKABLE
ORPHA:83451,Florid cemento-osseous dysplasia,ORPHA,23,23,0,0,0,0,15,253,136,117,136,1,0,0.001421,0.032272,RANKABLE
ORPHA:83461,Congenital primary aphakia,ORPHA,13,13,0,0,0,0,5,78,78,0,78,0,0,0.001512,0.002495,RANKABLE
ORPHA:137898,Leukoencephalopathy with brain stem and spinal cord involvement-high lactate syndrome,ORPHA,50,50,0,0,0,0,34,1225,632,593,632,0,0,0.001133,0.004661,RANKABLE
ORPHA:81,Antisynthetase syndrome,ORPHA,44,44,0,0,0,0,29,946,178,768,178,52,0,0.010654,0.059417,RANKABLE
ORPHA:3242,Renpenning syndrome,ORPHA,42,42,0,0,0,0,24,861,184,677,184,0,0,0.000789,0.002906,RANKABLE
ORPHA:95433,Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome,ORPHA,18,18,0,0,0,0,11,153,45,108,45,0,0,0.001144,0.008865,RANKABLE
ORPHA:82,Hereditary thrombophilia due to congenital antithrombin deficiency,ORPHA,12,12,0,0,0,0,3,66,48,18,48,0,0,0.000701,0.000944,RANKABLE
ORPHA:3243,Sweet syndrome,ORPHA,39,39,0,0,0,0,23,741,188,553,188,116,0,0.016561,0.045017,RANKABLE
ORPHA:83,Antley-Bixler syndrome,ORPHA,30,30,0,0,0,0,17,435,188,247,188,0,0,0.001110,0.002267,RANKABLE
ORPHA:95430,Congenital tracheomalacia,ORPHA,45,45,0,0,0,0,34,990,396,594,396,3,0,0.001514,0.048073,RANKABLE
ORPHA:84,Fanconi anemia,ORPHA,106,106,0,0,0,0,88,5565,646,4919,646,1,0,0.001361,0.026150,RANKABLE
ORPHA:3246,Symphalangism with multiple anomalies of hands and feet,ORPHA,22,22,0,0,0,0,17,231,190,41,190,0,0,0.001748,0.002241,RANKABLE
ORPHA:3248,Isolated distal symphalangism,ORPHA,4,4,0,0,0,0,3,6,6,0,6,0,0,0.001204,0.001348,RANKABLE
ORPHA:95434,Autosomal recessive cerebellar ataxia-movement disorder syndrome,ORPHA,20,20,0,0,0,0,14,190,111,79,111,0,0,0.001153,0.001689,RANKABLE
ORPHA:80,Antiphospholipid syndrome,ORPHA,38,38,0,0,0,0,16,703,163,540,163,0,0,0.000998,0.001696,RANKABLE
ORPHA:96,Ataxia with vitamin E deficiency,ORPHA,37,37,0,0,0,0,29,666,254,412,254,13,0,0.001987,0.013709,RANKABLE
ORPHA:401768,Proximal myopathy with extrapyramidal signs,ORPHA,22,22,0,0,0,0,14,231,101,130,101,0,0,0.001018,0.001822,RANKABLE
ORPHA:97,Familial paroxysmal ataxia,ORPHA,14,14,0,0,0,0,12,91,38,53,38,0,0,0.001241,0.001696,RANKABLE
ORPHA:98,Autosomal recessive spastic ataxia of Charlevoix-Saguenay,ORPHA,38,38,0,0,0,0,28,703,449,254,449,0,0,0.001006,0.003381,RANKABLE
ORPHA:3230,Deafness-oligodontia syndrome,ORPHA,4,4,0,0,0,0,4,6,3,3,3,0,0,0.000299,0.000587,RANKABLE
ORPHA:95429,Angioma serpiginosum,ORPHA,4,4,0,0,0,0,4,6,5,1,5,0,0,0.000816,0.001681,RANKABLE
ORPHA:3239,Deafness-vitiligo-achalasia syndrome,ORPHA,6,6,0,0,0,0,4,15,0,15,0,0,0,,,NO_INFORMATIVE_PAIRS
ORPHA:95427,Secondary short bowel syndrome,ORPHA,32,32,0,0,0,0,22,496,137,359,137,34,1,0.009572,0.164732,RANKABLE
ORPHA:95428,COG8-CDG,ORPHA,24,24,0,0,0,0,13,276,88,188,88,6,0,0.002459,0.018026,RANKABLE
ORPHA:83450,Regional odontodysplasia,ORPHA,24,24,0,0,0,0,14,276,254,22,254,48,0,0.006451,0.048447,RANKABLE
ORPHA:251510,"46,XY partial gonadal dysgenesis",ORPHA,43,43,0,0,0,0,20,903,425,478,425,0,0,0.001232,0.002810,RANKABLE
ORPHA:137888,Auriculocondylar syndrome,ORPHA,33,33,0,0,0,0,18,528,192,336,192,0,0,0.000634,0.003809,RANKABLE
ORPHA:93,Aspartylglucosaminuria,ORPHA,43,43,0,0,0,0,31,903,206,697,206,3,0,0.001925,0.037980,RANKABLE
ORPHA:3232,Deafness-ear malformation-facial palsy syndrome,ORPHA,8,8,0,0,0,0,7,28,16,12,16,0,0,0.000577,0.001549,RANKABLE
ORPHA:3233,Cochleosaccular degeneration-cataract syndrome,ORPHA,5,5,0,0,0,0,3,10,2,8,2,0,0,0.001025,0.001690,RANKABLE
ORPHA:95,Friedreich ataxia,ORPHA,53,53,0,0,0,0,33,1378,474,904,474,1,0,0.001270,0.035151,RANKABLE
ORPHA:3235,Progressive deafness with stapes fixation,ORPHA,2,2,0,0,0,0,1,1,1,0,1,0,0,0.000972,0.000972,RANKABLE
ORPHA:3236,Conductive deafness-ptosis-skeletal anomalies syndrome,ORPHA,16,16,0,0,0,0,12,120,25,95,25,0,0,0.000961,0.002363,RANKABLE
ORPHA:90,Argininemia,ORPHA,10,10,0,0,0,0,7,45,29,16,29,0,0,0.001710,0.005617,RANKABLE
ORPHA:3237,Multiple synostoses syndrome,ORPHA,10,10,0,0,0,0,8,45,20,25,20,0,0,0.001818,0.002440,RANKABLE
ORPHA:91,Aromatase deficiency,ORPHA,25,25,0,0,0,0,12,300,65,235,65,0,0,0.001385,0.002569,RANKABLE
ORPHA:3238,Cardiospondylocarpofacial syndrome,ORPHA,11,11,0,0,0,0,5,55,10,45,10,0,0,0.001482,0.002484,RANKABLE
ORPHA:67,Amoebiasis due to Entamoeba histolytica,ORPHA,27,27,0,0,0,0,21,351,79,272,79,45,0,0.018749,0.059527,RANKABLE
ORPHA:68,Amoebiasis due to free-living amoebae,ORPHA,68,68,0,0,0,0,50,2278,848,1430,848,62,7,0.004359,0.339583,RANKABLE
ORPHA:73230,Ossification anomalies-psychomotor developmental delay syndrome,ORPHA,36,36,0,0,0,0,22,630,202,428,202,1,0,0.001850,0.010987,RANKABLE
ORPHA:63,Alport syndrome,ORPHA,38,38,0,0,0,0,22,703,206,497,206,5,0,0.001563,0.049503,RANKABLE
ORPHA:64,Alström syndrome,ORPHA,117,117,0,0,0,0,73,6786,791,5995,791,106,20,0.012259,0.508105,RANKABLE
ORPHA:65,Leber congenital amaurosis,ORPHA,25,25,0,0,0,0,19,300,134,166,134,0,0,0.001257,0.004661,RANKABLE
ORPHA:401777,Optic atrophy-intellectual disability syndrome,ORPHA,39,39,0,0,0,0,26,741,193,548,193,0,0,0.001005,0.004372,RANKABLE
ORPHA:85212,Fetal Gaucher disease,ORPHA,28,28,0,0,0,0,15,378,40,338,40,1,0,0.001493,0.021314,RANKABLE
ORPHA:87876,Sialidosis type 2,ORPHA,31,31,0,0,0,0,26,465,81,384,81,0,0,0.002045,0.009814,RANKABLE
ORPHA:73229,HANAC syndrome,ORPHA,5,5,0,0,0,0,4,10,3,7,3,0,0,0.000562,0.000586,RANKABLE
ORPHA:3220,Deafness-enamel hypoplasia-nail defects syndrome,ORPHA,33,33,0,0,0,0,26,528,104,424,104,0,0,0.000882,0.002942,RANKABLE
ORPHA:60,Alpha-1-antitrypsin deficiency,ORPHA,21,21,0,0,0,0,11,210,63,147,63,18,3,0.023439,0.342454,RANKABLE
ORPHA:99857,Secondary syringomyelia,ORPHA,26,26,0,0,0,0,14,325,195,130,195,0,0,0.001045,0.001822,RANKABLE
ORPHA:480520,Caroli syndrome,ORPHA,35,35,0,0,0,0,23,595,218,377,218,57,0,0.011340,0.083606,RANKABLE
ORPHA:61,Alpha-mannosidosis,ORPHA,42,42,0,0,0,0,33,861,229,632,229,3,0,0.001875,0.037980,RANKABLE
ORPHA:95496,Pituitary stalk interruption syndrome,ORPHA,16,16,0,0,0,0,13,120,31,89,31,0,0,0.001939,0.004372,RANKABLE
ORPHA:3222,Phosphoribosylpyrophosphate synthetase superactivity,ORPHA,13,13,0,0,0,0,12,78,10,68,10,0,0,0.000878,0.001681,RANKABLE
ORPHA:62,Alpha-sarcoglycan-related limb-girdle muscular dystrophy R3,ORPHA,14,14,0,0,0,0,6,91,56,35,56,0,0,0.001096,0.009109,RANKABLE
ORPHA:99852,Ravine syndrome,ORPHA,14,14,0,0,0,0,11,91,24,67,24,0,0,0.001036,0.002037,RANKABLE
ORPHA:3224,Deafness-genital anomalies-metacarpal and metatarsal synostosis syndrome,ORPHA,28,28,0,0,0,0,21,378,52,326,52,0,0,0.000995,0.002491,RANKABLE
ORPHA:3225,Hearing loss-familial salivary gland insensitivity to aldosterone syndrome,ORPHA,3,3,0,0,0,0,2,3,0,3,0,0,0,,,NO_INFORMATIVE_PAIRS
ORPHA:73224,Kidney tubulopathy-dilated cardiomyopathy syndrome,ORPHA,20,20,0,0,0,0,11,190,48,142,48,13,7,0.059765,0.940849,RANKABLE
ORPHA:73223,Global developmental delay-osteopenia-ectodermal defect syndrome,ORPHA,39,39,0,0,0,0,18,741,180,561,180,0,0,0.000941,0.007632,RANKABLE
ORPHA:79,Congenital alpha2-antiplasmin deficiency,ORPHA,12,12,0,0,0,0,3,66,31,35,31,0,0,0.001008,0.001555,RANKABLE
ORPHA:401785,Autosomal recessive spastic paraplegia type 62,ORPHA,13,13,0,0,0,0,11,78,50,28,50,0,0,0.001140,0.002550,RANKABLE
ORPHA:95494,"Combined pituitary hormone deficiencies, genetic forms",ORPHA,39,39,0,0,0,0,22,741,170,571,170,0,0,0.001433,0.002853,RANKABLE
ORPHA:74,Angiostrongyliasis,ORPHA,39,39,0,0,0,0,27,741,161,580,161,41,0,0.005420,0.031807,RANKABLE
ORPHA:85201,Genitopatellar syndrome,ORPHA,38,38,0,0,0,0,21,703,114,589,114,1,0,0.001320,0.024440,RANKABLE
ORPHA:85202,Keutel syndrome,ORPHA,24,24,0,0,0,0,13,276,45,231,45,3,0,0.002401,0.023704,RANKABLE
ORPHA:85203,Acropectoral syndrome,ORPHA,3,3,0,0,0,0,2,3,3,0,3,0,0,0.002328,0.002739,RANKABLE
ORPHA:3217,Deafness-small bowel diverticulosis-neuropathy syndrome,ORPHA,16,16,0,0,0,0,11,120,13,107,13,2,0,0.005050,0.023316,RANKABLE
ORPHA:596448,IgG4-related systemic disease,ORPHA,18,18,0,0,0,0,10,153,79,74,79,51,0,0.017754,0.046088,RANKABLE
ORPHA:3218,Deafness-epiphyseal dysplasia-short stature syndrome,ORPHA,19,19,0,0,0,0,11,171,49,122,49,0,0,0.001441,0.003756,RANKABLE
ORPHA:3219,Fountain syndrome,ORPHA,44,44,0,0,0,0,30,946,226,720,226,0,0,0.000927,0.002623,RANKABLE
ORPHA:70,Proximal spinal muscular atrophy,ORPHA,50,50,0,0,0,0,28,1225,451,774,451,9,0,0.001460,0.043777,RANKABLE
ORPHA:99845,Genetic recurrent myoglobinuria,ORPHA,32,32,0,0,0,0,17,496,130,366,130,22,3,0.008554,0.151483,RANKABLE
ORPHA:71,Chylomicron retention disease,ORPHA,19,19,0,0,0,0,14,171,34,137,34,10,0,0.010479,0.043315,RANKABLE
ORPHA:72,Angelman syndrome,ORPHA,71,71,0,0,0,0,43,2485,795,1690,795,14,0,0.001590,0.027740,RANKABLE
ORPHA:73,Gorham-Stout disease,ORPHA,36,36,0,0,0,0,25,630,276,354,276,18,0,0.002849,0.023978,RANKABLE
ORPHA:480536,MSH3-related polyposis,ORPHA,14,14,0,0,0,0,6,91,80,11,80,0,0,0.001176,0.001468,RANKABLE
ORPHA:3214,"Deaf blind hypopigmentation syndrome, Yemenite type",ORPHA,22,22,0,0,0,0,14,231,52,179,52,0,0,0.001614,0.009056,RANKABLE
ORPHA:401780,Autosomal recessive spastic paraplegia type 61,ORPHA,8,8,0,0,0,0,5,28,20,8,20,0,0,0.001138,0.002138,RANKABLE
ORPHA:99843,Leukocyte adhesion deficiency type II,ORPHA,58,58,0,0,0,0,34,1653,310,1343,310,61,12,0.014157,0.409220,RANKABLE
ORPHA:3216,Conductive deafness-malformed external ear syndrome,ORPHA,13,13,0,0,0,0,11,78,29,49,29,0,0,0.000491,0.001746,RANKABLE
ORPHA:45,Adenosine monophosphate deaminase deficiency,ORPHA,5,5,0,0,0,0,3,10,4,6,4,0,0,0.000938,0.001229,RANKABLE
ORPHA:46,Adenylosuccinate lyase deficiency,ORPHA,17,17,0,0,0,0,7,136,64,72,64,0,0,0.000819,0.003811,RANKABLE
ORPHA:47,X-linked agammaglobulinemia,ORPHA,35,35,0,0,0,0,29,595,153,442,153,116,4,0.026074,0.202465,RANKABLE
ORPHA:401795,Autosomal recessive spastic paraplegia type 59,ORPHA,9,9,0,0,0,0,9,36,19,17,19,0,0,0.001115,0.001597,RANKABLE
ORPHA:48,Congenital bilateral absence of vas deferens,ORPHA,7,7,0,0,0,0,2,21,21,0,21,0,0,0.000692,0.001506,RANKABLE
ORPHA:41,Dyschromatosis symmetrica hereditaria,ORPHA,4,4,0,0,0,0,1,6,1,5,1,0,0,0.000515,0.000515,RANKABLE
ORPHA:42,Medium chain acyl-CoA dehydrogenase deficiency,ORPHA,37,37,0,0,0,0,30,666,137,529,137,9,3,0.006468,0.179972,RANKABLE
ORPHA:43,X-linked adrenoleukodystrophy,ORPHA,36,36,0,0,0,0,26,630,229,401,229,0,0,0.001360,0.004372,RANKABLE
ORPHA:44,Neonatal adrenoleukodystrophy,ORPHA,29,29,0,0,0,0,21,406,67,339,67,6,0,0.002238,0.017948,RANKABLE
ORPHA:49,Penile agenesis,ORPHA,28,28,0,0,0,0,12,378,120,258,120,0,0,0.000659,0.004370,RANKABLE
ORPHA:555905,IgA pemphigus,ORPHA,19,19,0,0,0,0,12,171,103,68,103,28,0,0.010863,0.048057,RANKABLE
ORPHA:3206,Stüve-Wiedemann syndrome,ORPHA,44,44,0,0,0,0,35,946,252,694,252,0,0,0.001643,0.002971,RANKABLE
ORPHA:3207,White matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome,ORPHA,17,17,0,0,0,0,10,136,50,86,50,0,0,0.001005,0.001892,RANKABLE
ORPHA:3208,Isolated succinate-CoQ reductase deficiency,ORPHA,50,50,0,0,0,0,33,1225,345,880,345,11,0,0.001824,0.019268,RANKABLE
ORPHA:40,"Acromesomelic dysplasia, Maroteaux type",ORPHA,18,18,0,0,0,0,13,153,110,43,110,0,0,0.001536,0.002414,RANKABLE
ORPHA:3201,Ventricular extrasystoles with syncopal episodes-perodactyly-Robin sequence syndrome,ORPHA,19,19,0,0,0,0,11,171,74,97,74,0,0,0.001283,0.002348,RANKABLE
ORPHA:3202,Dehydrated hereditary stomatocytosis,ORPHA,27,27,0,0,0,0,10,351,133,218,133,3,3,0.004530,0.144673,RANKABLE
ORPHA:444002,11q22.2q22.3 microdeletion syndrome,ORPHA,44,44,0,0,0,0,27,946,210,736,210,0,0,0.001153,0.004372,RANKABLE
ORPHA:447997,Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,ORPHA,34,34,0,0,0,0,19,561,220,341,220,2,0,0.001300,0.023783,RANKABLE
ORPHA:3203,Overhydrated hereditary stomatocytosis,ORPHA,11,11,0,0,0,0,4,55,29,26,29,0,0,0.000867,0.007954,RANKABLE
ORPHA:3204,Stormorken-Sjaastad-Langslet syndrome,ORPHA,12,12,0,0,0,0,9,66,9,57,9,0,0,0.001076,0.001656,RANKABLE
ORPHA:94147,Spinocerebellar ataxia type 7,ORPHA,32,32,0,0,0,0,25,496,193,303,193,8,0,0.001955,0.028551,RANKABLE
ORPHA:99832,Resistance to thyrotropin-releasing hormone syndrome,ORPHA,19,19,0,0,0,0,8,171,41,130,41,0,0,0.001223,0.002510,RANKABLE
ORPHA:3205,Sturge-Weber syndrome,ORPHA,51,51,0,0,0,0,40,1275,397,878,397,0,0,0.001324,0.007002,RANKABLE
ORPHA:56,Alkaptonuria,ORPHA,50,50,0,0,0,0,31,1225,234,991,234,1,0,0.001588,0.011801,RANKABLE
ORPHA:57,Glycogen storage disease due to aldolase A deficiency,ORPHA,21,21,0,0,0,0,12,210,38,172,38,1,1,0.004880,0.131448,RANKABLE
ORPHA:58,Alexander disease,ORPHA,61,61,0,0,0,0,51,1830,530,1300,530,53,0,0.002762,0.027140,RANKABLE
ORPHA:59,Allan-Herndon-Dudley syndrome,ORPHA,54,54,0,0,0,0,34,1431,343,1088,343,0,0,0.001272,0.007110,RANKABLE
ORPHA:52,Alagille syndrome,ORPHA,43,43,0,0,0,0,28,903,137,766,137,2,0,0.001310,0.011149,RANKABLE
ORPHA:53,Albers-Schönberg osteopetrosis,ORPHA,36,36,0,0,0,0,30,630,209,421,209,20,0,0.003817,0.043117,RANKABLE
ORPHA:54,X-linked recessive ocular albinism,ORPHA,14,14,0,0,0,0,10,91,58,33,58,0,0,0.001573,0.007537,RANKABLE
ORPHA:1490,Corneal dystrophy-perceptive deafness syndrome,ORPHA,5,5,0,0,0,0,5,10,6,4,6,0,0,0.001225,0.001632,RANKABLE
ORPHA:1497,X-linked complicated corpus callosum dysgenesis,ORPHA,7,7,0,0,0,0,7,21,17,4,17,0,0,0.000990,0.002019,RANKABLE
ORPHA:1496,Corpus callosum agenesis-neuronopathy syndrome,ORPHA,14,14,0,0,0,0,13,91,37,54,37,0,0,0.001156,0.004372,RANKABLE
ORPHA:99827,Crimean-Congo hemorrhagic fever,ORPHA,78,78,0,0,0,0,48,3003,705,2298,705,109,17,0.010205,0.307503,RANKABLE
ORPHA:1495,Intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome,ORPHA,26,26,0,0,0,0,19,325,46,279,46,1,0,0.001661,0.038640,RANKABLE
ORPHA:99828,Dengue fever,ORPHA,22,22,0,0,0,0,17,231,58,173,58,5,0,0.004013,0.032420,RANKABLE
ORPHA:99829,Yellow fever,ORPHA,47,47,0,0,0,0,29,1081,190,891,190,28,0,0.004797,0.038461,RANKABLE
ORPHA:1493,Vici syndrome,ORPHA,34,34,0,0,0,0,30,561,82,479,82,9,0,0.005770,0.052700,RANKABLE
ORPHA:99824,Lassa fever,ORPHA,27,27,0,0,0,0,24,351,40,311,40,11,0,0.006848,0.037101,RANKABLE
ORPHA:50,Aicardi syndrome,ORPHA,50,50,0,0,0,0,32,1225,290,935,290,6,0,0.001968,0.026037,RANKABLE
ORPHA:99825,Nipah virus disease,ORPHA,17,17,0,0,0,0,14,136,27,109,27,7,0,0.004945,0.024581,RANKABLE
ORPHA:51,Aicardi-Goutières syndrome,ORPHA,72,72,0,0,0,0,43,2556,686,1870,686,45,0,0.002896,0.051674,RANKABLE
ORPHA:99826,Marburg hemorrhagic fever,ORPHA,74,74,0,0,0,0,50,2701,507,2194,507,120,10,0.008573,0.179972,RANKABLE
ORPHA:444013,Combined oxidative phosphorylation defect type 23,ORPHA,27,27,0,0,0,0,17,351,67,284,67,0,0,0.000977,0.003756,RANKABLE
ORPHA:177926,Bleeding disorder in hemophilia A carriers,ORPHA,12,12,0,0,0,0,3,66,66,0,66,0,0,0.000901,0.001053,RANKABLE
ORPHA:1488,Cooper-Jabs syndrome,ORPHA,26,26,0,0,0,0,19,325,101,224,101,1,0,0.001875,0.024187,RANKABLE
ORPHA:1487,Cooks syndrome,ORPHA,8,8,0,0,0,0,5,28,12,16,12,0,0,0.001160,0.002018,RANKABLE
ORPHA:329971,Generalized juvenile polyposis/juvenile polyposis coli,ORPHA,11,11,0,0,0,0,5,55,18,37,18,1,0,0.003263,0.010193,RANKABLE
ORPHA:1486,Lethal congenital contracture syndrome type 1,ORPHA,18,18,0,0,0,0,12,153,58,95,58,0,0,0.002023,0.002821,RANKABLE
ORPHA:1484,Contractures-ectodermal dysplasia-cleft lip/palate syndrome,ORPHA,8,8,0,0,0,0,7,28,3,25,3,0,0,0.001119,0.001622,RANKABLE
ORPHA:477781,Primary condylar hyperplasia,ORPHA,6,6,0,0,0,0,5,15,15,0,15,0,0,0.000524,0.002368,RANKABLE
ORPHA:93672,Juvenile dermatomyositis,ORPHA,45,45,0,0,0,0,39,990,151,839,151,27,0,0.006653,0.057427,RANKABLE
ORPHA:477774,Combined oxidative phosphorylation defect type 27,ORPHA,29,29,0,0,0,0,15,406,182,224,182,10,0,0.002246,0.023783,RANKABLE
ORPHA:329967,Intermittent hydrarthrosis,ORPHA,5,5,0,0,0,0,3,10,6,4,6,0,0,0.000374,0.000686,RANKABLE
ORPHA:1478,Interatrial communication,ORPHA,19,19,0,0,0,0,9,171,123,48,123,0,0,0.000608,0.004061,RANKABLE
ORPHA:1475,Renal coloboma syndrome,ORPHA,14,14,0,0,0,0,11,91,31,60,31,0,0,0.000963,0.002404,RANKABLE
ORPHA:1473,Uveal coloboma-cleft lip and palate-intellectual disability,ORPHA,16,16,0,0,0,0,14,120,78,42,78,0,0,0.001426,0.002545,RANKABLE
ORPHA:1471,Coloboma of macula-brachydactyly type B syndrome,ORPHA,9,9,0,0,0,0,7,36,7,29,7,0,0,0.001532,0.001874,RANKABLE
ORPHA:1479,Atrial septal defect-atrioventricular conduction defects syndrome,ORPHA,3,3,0,0,0,0,3,3,3,0,3,0,0,0.000544,0.000945,RANKABLE
ORPHA:177904,Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2,ORPHA,71,71,0,0,0,0,38,2485,489,1996,489,1,0,0.001353,0.023567,RANKABLE
ORPHA:177901,Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1,ORPHA,71,71,0,0,0,0,37,2485,489,1996,489,1,0,0.001353,0.023567,RANKABLE
ORPHA:2790,"Endosteal hyperostosis, Worth type",ORPHA,13,13,0,0,0,0,7,78,48,30,48,0,0,0.001633,0.009297,RANKABLE
ORPHA:300298,Severe congenital hypochromic anemia with ringed sideroblasts,ORPHA,20,20,0,0,0,0,11,190,29,161,29,3,2,0.010963,0.131448,RANKABLE
ORPHA:1467,Cogan syndrome,ORPHA,20,20,0,0,0,0,13,190,57,133,57,9,0,0.005488,0.029727,RANKABLE
ORPHA:1466,COFS syndrome,ORPHA,32,32,0,0,0,0,26,496,99,397,99,0,0,0.001218,0.002545,RANKABLE
ORPHA:1465,Coffin-Siris syndrome,ORPHA,65,65,0,0,0,0,40,2080,362,1718,362,3,0,0.001206,0.090707,RANKABLE
ORPHA:1464,Univentricular heart,ORPHA,14,14,0,0,0,0,9,91,28,63,28,0,0,0.000871,0.003483,RANKABLE
